FS_CD,FS_LN_KEY,ACCT_ID,MODIFIED_BY,TIME_STAMP,COMPANY_ID,S_CF_ACCT_TYP_CD,S_CF_ACTVTY_CD,ROWVERSION
BALSHT,38,0560-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0583-00R,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0590-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0817-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0818-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0819-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0821-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0822-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0824-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0825-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0826-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0830-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0832-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0834-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0836-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0840-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0841-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0842-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0844-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0845-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0846-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0847-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0850-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0855-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0858-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0859-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0860-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0861-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0862-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0863-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0870-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0871-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0872-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0873-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0883-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0883-00A,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0883-00E,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0883-00H,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0883-00M,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0883-00Q,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0883-00R,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0890-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0899-00A,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0899-00B,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0899-00C,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0899-00E,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0899-00F,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0899-00H,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0899-00M,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRG-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRG-101,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRG-110,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRG-111,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRO-350,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRO-360,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRS-300,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CFRS-310,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CGNA-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,COHD-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,COHD-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,CSUB-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRB-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRB-011,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRB-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRB-101,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRB-110,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRB-111,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRD-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRD-011,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRD-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRD-101,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRD-110,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRD-111,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRG-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRG-110,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRG-111,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRO-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRO-001,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRO-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRO-101,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRS-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRS-101,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRS-300,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRS-301,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRU-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DFRU-101,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DGNA-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DOHB-120,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DOHB-121,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DOHD-120,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DOHD-121,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,DSUB-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0940-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0940-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0940-020,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0997-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0998-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0999-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0999-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0999-020,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0999-030,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0999-040,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0999-050,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0999-060,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1000-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1000-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1010-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1010-015,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1010-020,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1010-025,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1010-999,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1020-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1020-800,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,1299-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,2000-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,2000-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,2010-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,2010-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,2020-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,2040-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0683-00A,JLAPINGTON,2017-02-28,1,,,0
INCSIE,138,0999-110,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-120,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-130,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-170,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-180,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,139,0940-020,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,140,0940-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,141,0940-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,142,0999-140,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,143,0999-060,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,144,0999-160,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,145,0999-150,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,FRNG-SVC,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,133,FRNG-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,FRNG-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,FRNG-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,FRNG-BPI,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,FRNG-BPC,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,OHCS-BNP,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,OHIT-BNP,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,20,0135-015,BADAWII,2019-01-30,1,,,0
,,,,,,,,
