PROJ_ID,ORG_ID,POOL_NO,ALLOC_GRP_NO,ACCT_ID,FY_CD,MODIFIED_BY,TIME_STAMP,BURD_AMT,ALLOW_BURD_AMT,COM_AMT,COM_ALLOW_AMT,ROWVERSION,COMPANY_ID,DISC_AMT
000501.000.006,1.01.01,110,1,0500-100,2016,JLAPINGTON,2017-06-28,27676.26,0,0,0,0,1,0
010105.003.002.002.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,127.5,127.5,0,0,0,1,0
010106.001.008.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,155781.64,155781.64,0,0,0,1,0
010106.001.011.015.000,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,320.51,320.51,0,0,0,1,0
020101.001.010,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,8.16,0,0,0,0,1,0
BP0000.003.005,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,2032.61,0,0,0,0,1,0
010106.001.011.004.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,847.14,847.14,0,0,0,1,0
010106.001.011.010.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1587.71,1587.71,0,0,0,1,0
010106.001.011.012.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2922.38,2922.38,0,0,0,1,0
010105.003.002.010.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,17773.85,17773.85,0,0,0,1,0
010106.001.011.011.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,13601.18,13601.18,0,0,0,1,0
010107.00A.004.000.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,38413.42,38413.42,0,0,0,1,0
010802.002.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2406.2,2406.2,0,0,0,1,0
010102.002.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1404.03,1404.03,0,0,0,1,0
010106.001.008.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,106787.54,106787.54,0,0,0,1,0
010106.001.011.002.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,280.98,280.98,0,0,0,1,0
010108.001.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,5733,5733,0,0,0,1,0
010105.003.002.003.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1673.91,1673.91,0,0,0,1,0
010105.003.002.009.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,24800.25,24800.25,0,0,0,1,0
010105.003.002.015.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,309.16,309.16,0,0,0,1,0
010802.002.011,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,281.65,281.65,0,0,0,1,0
010102.002.012.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1084.34,1084.34,0,0,0,1,0
010105.003.002.002.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2075.16,2075.16,0,0,0,1,0
010106.001.011.014.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,755.04,755.04,0,0,0,1,0
BP0000.000.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,90192.26,0,0,0,0,1,0
010107.00A.003.004.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,49.24,49.24,0,0,0,1,0
020801.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,141.83,0,0,0,0,1,0
010105.003.002.005.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,367.84,367.84,0,0,0,1,0
010102.002.001.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,4096.45,4096.45,0,0,0,1,0
010106.001.008.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,8071.82,8071.82,0,0,0,1,0
010301.002.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010107.00A.003.002.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,17467.24,17467.24,0,0,0,1,0
010105.003.002.007.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,578.93,578.93,0,0,0,1,0
010803.000.002.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,3831.08,0,0,0,0,1,0
010105.004.002.002.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,383.97,383.97,0,0,0,1,0
010106.001.011.010.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,185.48,185.48,0,0,0,1,0
010802.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,28377.02,28377.02,0,0,0,1,0
010803.000.001.001.007,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,7220.71,0,0,0,0,1,0
020110.000.001.006.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,27261.78,27261.78,0,0,0,1,0
010105.004.001.001.004,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,138.2,138.2,0,0,0,1,0
BP0000.001.005,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.004.002.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,90.65,90.65,0,0,0,1,0
010108.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1343.69,1343.69,0,0,0,1,0
010802.000.006,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,19499.26,19499.26,0,0,0,1,0
020101.003.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,23.75,0,0,0,0,1,0
010803.000.001.001.006,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,88.48,0,0,0,0,1,0
010105.003.002.015.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2113.78,2113.78,0,0,0,1,0
020602.999.999.999,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,11608.74,0,0,0,0,1,0
020110.000.005.001,1.01,175,1,1020-000,2016,JLAPINGTON,2017-06-28,21.47,21.47,0,0,0,1,0
010106.001.008.006,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.008.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,405.02,405.02,0,0,0,1,0
010105.003.002.002.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,137.6,137.6,0,0,0,1,0
010105.003.002.006.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,61.34,61.34,0,0,0,1,0
010803.000.001.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,24015.55,0,0,0,0,1,0
010105.003.002.008.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,124.99,124.99,0,0,0,1,0
010107.00A.003.005.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,975.52,975.52,0,0,0,1,0
020101.003.025,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,3.05,0,0,0,0,1,0
010105.003.002.002.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,349.98,349.98,0,0,0,1,0
020101.003.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,59.67,0,0,0,0,1,0
010106.001.011.002.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.27,0.27,0,0,0,1,0
000501.000.003,1.01.01,110,1,0500-100,2016,JLAPINGTON,2017-06-28,136628.02,0,0,0,0,1,0
010106.001.011.010.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,182.72,182.72,0,0,0,1,0
010802.002.007,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,303.93,303.93,0,0,0,1,0
020602.002.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,448.26,0,0,0,0,1,0
010106.001.008.004,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.27,0.27,0,0,0,1,0
010105.003.002.010.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1294.84,1294.84,0,0,0,1,0
020110.000.003.017,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1063.95,1063.95,0,0,0,1,0
010802.000.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.02A.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2350.17,2350.17,0,0,0,1,0
010106.001.011.009.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,8717.86,8717.86,0,0,0,1,0
010108.000.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,9772.38,9772.38,0,0,0,1,0
010105.003.002.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,119.44,0,0,0,0,1,0
010108.000.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,11668.44,11668.44,0,0,0,1,0
010106.001.008.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,61.92,61.92,0,0,0,1,0
010106.001.008.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,204.76,204.76,0,0,0,1,0
010105.004.002.001.003,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.008.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,44.81,44.81,0,0,0,1,0
010804.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,42580.14,0,0,0,0,1,0
020401.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,85650.41,85650.41,0,0,0,1,0
020101.003.024,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,3.05,0,0,0,0,1,0
020110.000.003.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,25511.79,25511.79,0,0,0,1,0
010802.002.005,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,4944.93,4944.93,0,0,0,1,0
010107.00A.003.002.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,8081.87,8081.87,0,0,0,1,0
020110.000.001.004,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,13.18,13.18,0,0,0,1,0
020110.000.003.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,824.74,0,0,0,0,1,0
010802.000.003,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,61.19,61.19,0,0,0,1,0
010105.003.002.009.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1497.54,1497.54,0,0,0,1,0
010301.002.002,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,4168.56,4168.56,0,0,0,1,0
010802.000.002,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.02A.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1369.59,1369.59,0,0,0,1,0
010106.001.011.007.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,31.52,31.52,0,0,0,1,0
010107.00A.003.004.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,64.75,64.75,0,0,0,1,0
010803.000.002.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,187626.03,0,0,0,0,1,0
020101.002.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2516.2,0,0,0,0,1,0
010803.000.001.001.007,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,708.18,0,0,0,0,1,0
020110.000.003.011,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,10865.31,10865.31,0,0,0,1,0
010105.004.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,138604.22,138604.22,0,0,0,1,0
020110.000.001.004.006,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,581.38,0,0,0,0,1,0
020103.001.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
BP0000.004.001,1.01.01,121,1,2000-100,2016,JLAPINGTON,2017-06-28,836.42,0,0,0,0,1,0
010105.004.001.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2880.2,2880.2,0,0,0,1,0
010106.001.008.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,19996.51,19996.51,0,0,0,1,0
010106.001.011.012.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,254.55,254.55,0,0,0,1,0
020401.000.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,5778.03,5778.03,0,0,0,1,0
020110.000.003.009,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,4401.23,4401.23,0,0,0,1,0
010105.003.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1131.99,1131.99,0,0,0,1,0
010106.001.011.003.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,4049.52,4049.52,0,0,0,1,0
010802.000.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,184.85,184.85,0,0,0,1,0
010106.001.011.010.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,927.35,927.35,0,0,0,1,0
020101.002.012,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,21.34,0,0,0,0,1,0
010105.003.002.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,79.83,79.83,0,0,0,1,0
010107.00A.003.002.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,13791.28,13791.28,0,0,0,1,0
010803.000.001.001.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,10677.4,0,0,0,0,1,0
020602.002.001.001,1.01,175,1,1010-005,2016,JLAPINGTON,2017-06-28,112.56,0,0,0,0,1,0
010107.00A.003.002.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,5.04,5.04,0,0,0,1,0
020101.003.020,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,172.94,0,0,0,0,1,0
010802.002.006,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,13671.08,13671.08,0,0,0,1,0
020101.003.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,227.63,0,0,0,0,1,0
010102.002.011.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,10030.4,10030.4,0,0,0,1,0
010105.003.002.005.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,350.1,350.1,0,0,0,1,0
010105.003.002.010.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,632.61,632.61,0,0,0,1,0
010106.001.011.008.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,253.12,253.12,0,0,0,1,0
020601.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1314.81,0,0,0,0,1,0
020107.002.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,135653.24,0,0,0,0,1,0
010106.001.011.003.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,504.33,504.33,0,0,0,1,0
010603.000.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,20565.32,20565.32,0,0,0,1,0
020401.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,11577.88,11577.88,0,0,0,1,0
010105.004.001.001,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,141.2,0,0,0,0,1,0
000800.00F,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,8798.84,0,0,0,0,1,0
010105.003.002.008.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,66.37,66.37,0,0,0,1,0
010106.001.011.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,17306.95,17306.95,0,0,0,1,0
020401.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1424.41,1424.41,0,0,0,1,0
020110.000.003.014,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,27098.94,27098.94,0,0,0,1,0
021301.000.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,8079.05,0,0,0,0,1,0
010105.003.002.009.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,25581.9,25581.9,0,0,0,1,0
010106.001.011.013.000,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,860.64,860.64,0,0,0,1,0
020101.001.006,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,14591.01,0,0,0,0,1,0
020110.000.001.004.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,15546.07,15546.07,0,0,0,1,0
020101.002.006,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,15507.43,0,0,0,0,1,0
020110.000.003.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,79417.18,79417.18,0,0,0,1,0
020701.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,9756.44,0,0,0,0,1,0
010102.002.008.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,10655.07,10655.07,0,0,0,1,0
BP0000.007.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,1417.14,0,0,0,0,1,0
010106.001.011.010.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,18.48,18.48,0,0,0,1,0
010804.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1184.39,0,0,0,0,1,0
010105.003.002.003.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,167.97,167.97,0,0,0,1,0
010105.003.001.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,107.38,107.38,0,0,0,1,0
010102.02A.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,686.37,686.37,0,0,0,1,0
020110.000.003.010,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,27977.99,27977.99,0,0,0,1,0
020110.000.005.001,1.01,175,1,1010-010,2016,JLAPINGTON,2017-06-28,70,20.76,0,0,0,1,0
020110.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,-1973.42,-1973.42,0,0,0,1,0
BP0000.001.009,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,5204.84,0,0,0,0,1,0
010803.000.001.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,8875.41,0,0,0,0,1,0
010803.000.001.001,1.01,160,1,1100-010,2016,JLAPINGTON,2017-06-28,11.09,0,0,0,0,1,0
010803.000.001.001.006,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,22905.7,0,0,0,0,1,0
020103.002.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,4431.33,0,0,0,0,1,0
020110.000.003.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,12164.69,12164.69,0,0,0,1,0
010108.000.002,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
BP0000.003.007,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,233.3,0,0,0,0,1,0
010102.002.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,19446.68,19446.68,0,0,0,1,0
020101.001.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2281.71,0,0,0,0,1,0
020101.002.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,38215.13,0,0,0,0,1,0
020101.002.011,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,499.32,0,0,0,0,1,0
010106.001.011.003.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,524.84,524.84,0,0,0,1,0
020110.000.001.001,1.01,160,1,1100-999,2016,JLAPINGTON,2017-06-28,2313.87,0,0,0,0,1,0
010105.004.001.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,162.67,162.67,0,0,0,1,0
010102.002.011.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,620.08,620.08,0,0,0,1,0
020602.001.001.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,315.94,0,0,0,0,1,0
020110.000.003.011,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,14732.34,14732.34,0,0,0,1,0
020602.001.003.000,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.81,0,0,0,0,1,0
BP0000.001.008,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,6928.43,0,0,0,0,1,0
BP0000.006.001,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.004.002.001.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,76.03,76.03,0,0,0,1,0
010106.001.011.011.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1971.27,1971.27,0,0,0,1,0
010106.001.006,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,34089.95,34089.95,0,0,0,1,0
010106.001.011.011.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3002.51,3002.51,0,0,0,1,0
010107.00A.002.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2397.57,2397.57,0,0,0,1,0
010107.00A.004.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,6829.61,6829.61,0,0,0,1,0
010106.001.011.010.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,4.76,4.76,0,0,0,1,0
010802.000.007,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,34.75,34.75,0,0,0,1,0
020110.000.003.004,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.008.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,225.71,225.71,0,0,0,1,0
010107.00A.001.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,12185.08,12185.08,0,0,0,1,0
010603.000.001,1.01,175,1,1010-010,2016,JLAPINGTON,2017-06-28,16.08,16.08,0,0,0,1,0
010105.003.002.009.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,18539.46,18539.46,0,0,0,1,0
020110.000.001.004,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1411.24,0,0,0,0,1,0
020110.000.003,1.01,160,1,1100-999,2016,JLAPINGTON,2017-06-28,826.63,0,0,0,0,1,0
010105.003.002.008.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,695.49,695.49,0,0,0,1,0
020110.000.001.004.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,23.18,23.18,0,0,0,1,0
020801.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,6702.64,0,0,0,0,1,0
020602.001.004.000,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,6159.93,0,0,0,0,1,0
020701.000.001,1.01,175,1,1010-010,2016,JLAPINGTON,2017-06-28,33.53,0,0,0,0,1,0
010106.001.011.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.27,0.27,0,0,0,1,0
010105.003.002.007.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,126.2,126.2,0,0,0,1,0
010105.003.002.010.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,7122.7,7122.7,0,0,0,1,0
010106.001.008.006,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3331.64,3331.64,0,0,0,1,0
010106.001.011.007.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,346.45,346.45,0,0,0,1,0
020101.001.008,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,5616.27,0,0,0,0,1,0
020110.000.003.012,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,59025.69,59025.69,0,0,0,1,0
020110.000.003.017,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,7764.35,7764.35,0,0,0,1,0
020101.003.026,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1.52,0,0,0,0,1,0
010102.002.010.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,5104.01,5104.01,0,0,0,1,0
010102.002.014.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,16.97,16.97,0,0,0,1,0
010802.002.012,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,893.14,893.14,0,0,0,1,0
010102.002.008.003,1.01,175,1,1020-000,2016,JLAPINGTON,2017-06-28,3288.1,3288.1,0,0,0,1,0
010803.000.001.001.006,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,291.02,0,0,0,0,1,0
010803.000.002.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,4906.64,0,0,0,0,1,0
010105.003.002.001.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,19.06,19.06,0,0,0,1,0
010107.00A.004.000.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,8007.23,8007.23,0,0,0,1,0
020103.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2403.64,0,0,0,0,1,0
010105.003.002.007.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,928.48,928.48,0,0,0,1,0
010106.001.011.011.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,189.04,189.04,0,0,0,1,0
020109.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,16936.57,0,0,0,0,1,0
010102.002.013.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,352.08,352.08,0,0,0,1,0
021301.000.002.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,378.99,0,0,0,0,1,0
020107.002.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010108.000.006,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1423.42,1423.42,0,0,0,1,0
010301.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1204.48,1204.48,0,0,0,1,0
020110.000.003.013,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,27399.66,27399.66,0,0,0,1,0
020701.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,4990.78,0,0,0,0,1,0
010105.003.002.009.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1740.88,1740.88,0,0,0,1,0
010108.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3.29,3.29,0,0,0,1,0
011201.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,31.12,31.12,0,0,0,1,0
010106.001.011.009.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,658.12,658.12,0,0,0,1,0
010106.001.011.012.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1311.9,1311.9,0,0,0,1,0
020110.000.003.019,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2096.35,2096.35,0,0,0,1,0
010105.004.001.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,883.15,883.15,0,0,0,1,0
